"subject"	"activity"	"variable"	"average"
"364"	1	"walkingDownstairs"	"timebodygyromeanaxisy"	-0.0747194855994359
"365"	1	"walkingDownstairs"	"timebodygyromeanaxisz"	0.088357304227173
"366"	1	"walkingDownstairs"	"timebodygyrostdaxisx"	-0.721192598029789
"367"	1	"walkingDownstairs"	"timebodygyrostdaxisy"	-0.682653506899942
"368"	1	"walkingDownstairs"	"timebodygyrostdaxisz"	-0.653665674372188
"369"	1	"walkingDownstairs"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"370"	1	"walkingDownstairs"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"371"	1	"walkingDownstairs"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"372"	1	"walkingDownstairs"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"373"	1	"walkingDownstairs"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"374"	1	"walkingDownstairs"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"375"	1	"walkingDownstairs"	"timebodyaccmagmean"	-0.54822165976717
"376"	1	"walkingDownstairs"	"timebodyaccmagstd"	-0.591225327146546
"377"	1	"walkingDownstairs"	"timegravityaccmagmean"	-0.54822165976717
"378"	1	"walkingDownstairs"	"timegravityaccmagstd"	-0.591225327146546
"379"	1	"walkingDownstairs"	"timebodyaccjerkmagmean"	-0.649417950650692
"380"	1	"walkingDownstairs"	"timebodyaccjerkmagstd"	-0.627762945785391
"381"	1	"walkingDownstairs"	"timebodygyromagmean"	-0.60524856977632
"382"	1	"walkingDownstairs"	"timebodygyromagstd"	-0.662533062898382
"383"	1	"walkingDownstairs"	"timebodygyrojerkmagmean"	-0.762137610987416
"384"	1	"walkingDownstairs"	"timebodygyrojerkmagstd"	-0.77799317279698
"385"	1	"walkingDownstairs"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"386"	1	"walkingDownstairs"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"387"	1	"walkingDownstairs"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"388"	1	"walkingDownstairs"	"frequencybodyaccstdaxisx"	-0.603356276555826
"389"	1	"walkingDownstairs"	"frequencybodyaccstdaxisy"	-0.528420009576204
"390"	1	"walkingDownstairs"	"frequencybodyaccstdaxisz"	-0.617874813333395
"391"	1	"walkingDownstairs"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"392"	1	"walkingDownstairs"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"393"	1	"walkingDownstairs"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"394"	1	"walkingDownstairs"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"395"	1	"walkingDownstairs"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"396"	1	"walkingDownstairs"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"397"	1	"walkingDownstairs"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"398"	1	"walkingDownstairs"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"399"	1	"walkingDownstairs"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"400"	1	"walkingDownstairs"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"401"	1	"walkingDownstairs"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"402"	1	"walkingDownstairs"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"403"	1	"walkingDownstairs"	"frequencybodygyromeanaxisx"	-0.672094306818974
"404"	1	"walkingDownstairs"	"frequencybodygyromeanaxisy"	-0.70621663959074
"405"	1	"walkingDownstairs"	"frequencybodygyromeanaxisz"	-0.644192752866115
"406"	1	"walkingDownstairs"	"frequencybodygyrostdaxisx"	-0.738594816501343
"407"	1	"walkingDownstairs"	"frequencybodygyrostdaxisy"	-0.674226934551517
"408"	1	"walkingDownstairs"	"frequencybodygyrostdaxisz"	-0.690446312501126
"409"	1	"walkingDownstairs"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"410"	1	"walkingDownstairs"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"411"	1	"walkingDownstairs"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"412"	1	"walkingDownstairs"	"frequencybodyaccmagmean"	-0.585962696268539
"413"	1	"walkingDownstairs"	"frequencybodyaccmagstd"	-0.659531216655476
"414"	1	"walkingDownstairs"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"415"	1	"walkingDownstairs"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"416"	1	"walkingDownstairs"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"417"	1	"walkingDownstairs"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"418"	1	"walkingDownstairs"	"frequencybodybodygyromagmean"	-0.697411069729937
"419"	1	"walkingDownstairs"	"frequencybodybodygyromagstd"	-0.699976372277643
"420"	1	"walkingDownstairs"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"421"	1	"walkingDownstairs"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"422"	1	"walkingDownstairs"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"423"	1	"walkingDownstairs"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"424"	1	"walkingDownstairs"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"425"	1	"walkingDownstairs"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"426"	1	"walkingDownstairs"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"427"	1	"walkingDownstairs"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"428"	1	"walkingDownstairs"	"anglebetweenxandgravitymean"	-0.496522166185746
"429"	1	"walkingDownstairs"	"anglebetweenyandgravitymean"	0.0632551738495058
"430"	1	"walkingDownstairs"	"anglebetweenzandgravitymean"	-0.0542842821505305
"431"	1	"walkingUpstairs"	"timebodyaccmeanaxisx"	0.274347260646063
"432"	1	"walkingUpstairs"	"timebodyaccmeanaxisy"	-0.0177434918458972
"433"	1	"walkingUpstairs"	"timebodyaccmeanaxisz"	-0.108925032737064
"434"	1	"walkingUpstairs"	"timebodyaccstdaxisx"	-0.607783818968688
"435"	1	"walkingUpstairs"	"timebodyaccstdaxisy"	-0.510191378479501
"436"	1	"walkingUpstairs"	"timebodyaccstdaxisz"	-0.61306429934125
"437"	1	"walkingUpstairs"	"timegravityaccmeanaxisx"	0.669226222373046
"438"	1	"walkingUpstairs"	"timegravityaccmeanaxisy"	0.00403879092060517
"439"	1	"walkingUpstairs"	"timegravityaccmeanaxisz"	0.0921508600211059
"440"	1	"walkingUpstairs"	"timegravityaccstdaxisx"	-0.965207115039421
"441"	1	"walkingUpstairs"	"timegravityaccstdaxisy"	-0.95440802665318
"442"	1	"walkingUpstairs"	"timegravityaccstdaxisz"	-0.938900969424022
"443"	1	"walkingUpstairs"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"444"	1	"walkingUpstairs"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"445"	1	"walkingUpstairs"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"446"	1	"walkingUpstairs"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"447"	1	"walkingUpstairs"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"448"	1	"walkingUpstairs"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"449"	1	"walkingUpstairs"	"timebodygyromeanaxisx"	-0.0309824871713436
"450"	1	"walkingUpstairs"	"timebodygyromeanaxisy"	-0.0747194855994359
"451"	1	"walkingUpstairs"	"timebodygyromeanaxisz"	0.088357304227173
"452"	1	"walkingUpstairs"	"timebodygyrostdaxisx"	-0.721192598029789
"453"	1	"walkingUpstairs"	"timebodygyrostdaxisy"	-0.682653506899942
"454"	1	"walkingUpstairs"	"timebodygyrostdaxisz"	-0.653665674372188
"455"	1	"walkingUpstairs"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"456"	1	"walkingUpstairs"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"457"	1	"walkingUpstairs"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"458"	1	"walkingUpstairs"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"459"	1	"walkingUpstairs"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"460"	1	"walkingUpstairs"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"461"	1	"walkingUpstairs"	"timebodyaccmagmean"	-0.54822165976717
"462"	1	"walkingUpstairs"	"timebodyaccmagstd"	-0.591225327146546
"463"	1	"walkingUpstairs"	"timegravityaccmagmean"	-0.54822165976717
"464"	1	"walkingUpstairs"	"timegravityaccmagstd"	-0.591225327146546
"465"	1	"walkingUpstairs"	"timebodyaccjerkmagmean"	-0.649417950650692
"466"	1	"walkingUpstairs"	"timebodyaccjerkmagstd"	-0.627762945785391
"467"	1	"walkingUpstairs"	"timebodygyromagmean"	-0.60524856977632
"468"	1	"walkingUpstairs"	"timebodygyromagstd"	-0.662533062898382
"469"	1	"walkingUpstairs"	"timebodygyrojerkmagmean"	-0.762137610987416
"470"	1	"walkingUpstairs"	"timebodygyrojerkmagstd"	-0.77799317279698
"471"	1	"walkingUpstairs"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"472"	1	"walkingUpstairs"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"473"	1	"walkingUpstairs"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"474"	1	"walkingUpstairs"	"frequencybodyaccstdaxisx"	-0.603356276555826
"475"	1	"walkingUpstairs"	"frequencybodyaccstdaxisy"	-0.528420009576204
"476"	1	"walkingUpstairs"	"frequencybodyaccstdaxisz"	-0.617874813333395
"477"	1	"walkingUpstairs"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"478"	1	"walkingUpstairs"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"479"	1	"walkingUpstairs"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"480"	1	"walkingUpstairs"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"481"	1	"walkingUpstairs"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"482"	1	"walkingUpstairs"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"483"	1	"walkingUpstairs"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"484"	1	"walkingUpstairs"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"485"	1	"walkingUpstairs"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"486"	1	"walkingUpstairs"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"487"	1	"walkingUpstairs"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"488"	1	"walkingUpstairs"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"489"	1	"walkingUpstairs"	"frequencybodygyromeanaxisx"	-0.672094306818974
"490"	1	"walkingUpstairs"	"frequencybodygyromeanaxisy"	-0.70621663959074
"491"	1	"walkingUpstairs"	"frequencybodygyromeanaxisz"	-0.644192752866115
"492"	1	"walkingUpstairs"	"frequencybodygyrostdaxisx"	-0.738594816501343
"493"	1	"walkingUpstairs"	"frequencybodygyrostdaxisy"	-0.674226934551517
"494"	1	"walkingUpstairs"	"frequencybodygyrostdaxisz"	-0.690446312501126
"495"	1	"walkingUpstairs"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"496"	1	"walkingUpstairs"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"497"	1	"walkingUpstairs"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"498"	1	"walkingUpstairs"	"frequencybodyaccmagmean"	-0.585962696268539
"499"	1	"walkingUpstairs"	"frequencybodyaccmagstd"	-0.659531216655476
"500"	1	"walkingUpstairs"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"501"	1	"walkingUpstairs"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"502"	1	"walkingUpstairs"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"503"	1	"walkingUpstairs"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"504"	1	"walkingUpstairs"	"frequencybodybodygyromagmean"	-0.697411069729937
"505"	1	"walkingUpstairs"	"frequencybodybodygyromagstd"	-0.699976372277643
"506"	1	"walkingUpstairs"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"507"	1	"walkingUpstairs"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"508"	1	"walkingUpstairs"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"509"	1	"walkingUpstairs"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"510"	1	"walkingUpstairs"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"511"	1	"walkingUpstairs"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"512"	1	"walkingUpstairs"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"513"	1	"walkingUpstairs"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"514"	1	"walkingUpstairs"	"anglebetweenxandgravitymean"	-0.496522166185746
"515"	1	"walkingUpstairs"	"anglebetweenyandgravitymean"	0.0632551738495058
"516"	1	"walkingUpstairs"	"anglebetweenzandgravitymean"	-0.0542842821505305
"517"	2	"laying"	"timebodyaccmeanaxisx"	0.274347260646063
"518"	2	"laying"	"timebodyaccmeanaxisy"	-0.0177434918458972
"519"	2	"laying"	"timebodyaccmeanaxisz"	-0.108925032737064
"520"	2	"laying"	"timebodyaccstdaxisx"	-0.607783818968688
"521"	2	"laying"	"timebodyaccstdaxisy"	-0.510191378479501
"522"	2	"laying"	"timebodyaccstdaxisz"	-0.61306429934125
"523"	2	"laying"	"timegravityaccmeanaxisx"	0.669226222373046
"524"	2	"laying"	"timegravityaccmeanaxisy"	0.00403879092060517
"525"	2	"laying"	"timegravityaccmeanaxisz"	0.0921508600211059
"526"	2	"laying"	"timegravityaccstdaxisx"	-0.965207115039421
"527"	2	"laying"	"timegravityaccstdaxisy"	-0.95440802665318
"528"	2	"laying"	"timegravityaccstdaxisz"	-0.938900969424022
"529"	2	"laying"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"530"	2	"laying"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"531"	2	"laying"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"532"	2	"laying"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"533"	2	"laying"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"534"	2	"laying"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"535"	2	"laying"	"timebodygyromeanaxisx"	-0.0309824871713436
"536"	2	"laying"	"timebodygyromeanaxisy"	-0.0747194855994359
"537"	2	"laying"	"timebodygyromeanaxisz"	0.088357304227173
"538"	2	"laying"	"timebodygyrostdaxisx"	-0.721192598029789
"539"	2	"laying"	"timebodygyrostdaxisy"	-0.682653506899942
"540"	2	"laying"	"timebodygyrostdaxisz"	-0.653665674372188
"541"	2	"laying"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"542"	2	"laying"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"543"	2	"laying"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"544"	2	"laying"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"545"	2	"laying"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"546"	2	"laying"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"547"	2	"laying"	"timebodyaccmagmean"	-0.54822165976717
"548"	2	"laying"	"timebodyaccmagstd"	-0.591225327146546
"549"	2	"laying"	"timegravityaccmagmean"	-0.54822165976717
"550"	2	"laying"	"timegravityaccmagstd"	-0.591225327146546
"551"	2	"laying"	"timebodyaccjerkmagmean"	-0.649417950650692
"552"	2	"laying"	"timebodyaccjerkmagstd"	-0.627762945785391
"553"	2	"laying"	"timebodygyromagmean"	-0.60524856977632
"554"	2	"laying"	"timebodygyromagstd"	-0.662533062898382
"555"	2	"laying"	"timebodygyrojerkmagmean"	-0.762137610987416
"556"	2	"laying"	"timebodygyrojerkmagstd"	-0.77799317279698
"557"	2	"laying"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"558"	2	"laying"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"559"	2	"laying"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"560"	2	"laying"	"frequencybodyaccstdaxisx"	-0.603356276555826
"561"	2	"laying"	"frequencybodyaccstdaxisy"	-0.528420009576204
"562"	2	"laying"	"frequencybodyaccstdaxisz"	-0.617874813333395
"563"	2	"laying"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"564"	2	"laying"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"565"	2	"laying"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"566"	2	"laying"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"567"	2	"laying"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"568"	2	"laying"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"569"	2	"laying"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"570"	2	"laying"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"571"	2	"laying"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"572"	2	"laying"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"573"	2	"laying"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"574"	2	"laying"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"575"	2	"laying"	"frequencybodygyromeanaxisx"	-0.672094306818974
"576"	2	"laying"	"frequencybodygyromeanaxisy"	-0.70621663959074
"577"	2	"laying"	"frequencybodygyromeanaxisz"	-0.644192752866115
"578"	2	"laying"	"frequencybodygyrostdaxisx"	-0.738594816501343
"579"	2	"laying"	"frequencybodygyrostdaxisy"	-0.674226934551517
"580"	2	"laying"	"frequencybodygyrostdaxisz"	-0.690446312501126
"581"	2	"laying"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"582"	2	"laying"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"583"	2	"laying"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"584"	2	"laying"	"frequencybodyaccmagmean"	-0.585962696268539
"585"	2	"laying"	"frequencybodyaccmagstd"	-0.659531216655476
"586"	2	"laying"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"587"	2	"laying"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"588"	2	"laying"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"589"	2	"laying"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"590"	2	"laying"	"frequencybodybodygyromagmean"	-0.697411069729937
"591"	2	"laying"	"frequencybodybodygyromagstd"	-0.699976372277643
"592"	2	"laying"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"593"	2	"laying"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"594"	2	"laying"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"595"	2	"laying"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"596"	2	"laying"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"597"	2	"laying"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"598"	2	"laying"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"599"	2	"laying"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"600"	2	"laying"	"anglebetweenxandgravitymean"	-0.496522166185746
"601"	2	"laying"	"anglebetweenyandgravitymean"	0.0632551738495058
"602"	2	"laying"	"anglebetweenzandgravitymean"	-0.0542842821505305
"603"	2	"sitting"	"timebodyaccmeanaxisx"	0.274347260646063
"604"	2	"sitting"	"timebodyaccmeanaxisy"	-0.0177434918458972
"605"	2	"sitting"	"timebodyaccmeanaxisz"	-0.108925032737064
"606"	2	"sitting"	"timebodyaccstdaxisx"	-0.607783818968688
"607"	2	"sitting"	"timebodyaccstdaxisy"	-0.510191378479501
"608"	2	"sitting"	"timebodyaccstdaxisz"	-0.61306429934125
"609"	2	"sitting"	"timegravityaccmeanaxisx"	0.669226222373046
"610"	2	"sitting"	"timegravityaccmeanaxisy"	0.00403879092060517
"611"	2	"sitting"	"timegravityaccmeanaxisz"	0.0921508600211059
"612"	2	"sitting"	"timegravityaccstdaxisx"	-0.965207115039421
"613"	2	"sitting"	"timegravityaccstdaxisy"	-0.95440802665318
"614"	2	"sitting"	"timegravityaccstdaxisz"	-0.938900969424022
"615"	2	"sitting"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"616"	2	"sitting"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"617"	2	"sitting"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"618"	2	"sitting"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"619"	2	"sitting"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"620"	2	"sitting"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"621"	2	"sitting"	"timebodygyromeanaxisx"	-0.0309824871713436
"622"	2	"sitting"	"timebodygyromeanaxisy"	-0.0747194855994359
"623"	2	"sitting"	"timebodygyromeanaxisz"	0.088357304227173
"624"	2	"sitting"	"timebodygyrostdaxisx"	-0.721192598029789
"625"	2	"sitting"	"timebodygyrostdaxisy"	-0.682653506899942
"626"	2	"sitting"	"timebodygyrostdaxisz"	-0.653665674372188
"627"	2	"sitting"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"628"	2	"sitting"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"629"	2	"sitting"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"630"	2	"sitting"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"631"	2	"sitting"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"632"	2	"sitting"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"633"	2	"sitting"	"timebodyaccmagmean"	-0.54822165976717
"634"	2	"sitting"	"timebodyaccmagstd"	-0.591225327146546
"635"	2	"sitting"	"timegravityaccmagmean"	-0.54822165976717
"636"	2	"sitting"	"timegravityaccmagstd"	-0.591225327146546
"637"	2	"sitting"	"timebodyaccjerkmagmean"	-0.649417950650692
"638"	2	"sitting"	"timebodyaccjerkmagstd"	-0.627762945785391
"639"	2	"sitting"	"timebodygyromagmean"	-0.60524856977632
"640"	2	"sitting"	"timebodygyromagstd"	-0.662533062898382
"641"	2	"sitting"	"timebodygyrojerkmagmean"	-0.762137610987416
"642"	2	"sitting"	"timebodygyrojerkmagstd"	-0.77799317279698
"643"	2	"sitting"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"644"	2	"sitting"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"645"	2	"sitting"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"646"	2	"sitting"	"frequencybodyaccstdaxisx"	-0.603356276555826
"647"	2	"sitting"	"frequencybodyaccstdaxisy"	-0.528420009576204
"648"	2	"sitting"	"frequencybodyaccstdaxisz"	-0.617874813333395
"649"	2	"sitting"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"650"	2	"sitting"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"651"	2	"sitting"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"652"	2	"sitting"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"653"	2	"sitting"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"654"	2	"sitting"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"655"	2	"sitting"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"656"	2	"sitting"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"657"	2	"sitting"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"658"	2	"sitting"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"659"	2	"sitting"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"660"	2	"sitting"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"661"	2	"sitting"	"frequencybodygyromeanaxisx"	-0.672094306818974
"662"	2	"sitting"	"frequencybodygyromeanaxisy"	-0.70621663959074
"663"	2	"sitting"	"frequencybodygyromeanaxisz"	-0.644192752866115
"664"	2	"sitting"	"frequencybodygyrostdaxisx"	-0.738594816501343
"665"	2	"sitting"	"frequencybodygyrostdaxisy"	-0.674226934551517
"666"	2	"sitting"	"frequencybodygyrostdaxisz"	-0.690446312501126
"667"	2	"sitting"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
